customer_id,customer_name,MonetaryScore,RecencyScore,FrequencyScore,RFMScore,Value
1831,Stephen Erickson,4,3,3,10,High
31818,Joseph Gutierrez,4,3,3,10,High
29186,Pamela Graham,2,3,3,8,Med
24727,Debra Welch,5,1,4,10,High
42801,Julia Jenkins,1,5,1,7,Low
18660,Brandon Henderson DDS,2,4,2,8,Med
6824,Alexander Hess,2,2,4,8,Med
16785,Tabitha Thompson,2,4,2,8,Med
7439,Adrian Weiss,5,1,4,10,High
49350,John Sanchez,4,2,4,10,High
33214,Justin Butler,2,4,2,8,Med
16721,Christopher Wood,4,3,3,10,High
15899,Andrea Gonzales,3,4,2,9,Med
19783,Taylor Calhoun,2,4,1,7,Low
7045,Nicholas Holland,3,2,4,9,Med
2386,Edward Jackson,1,4,1,6,Low
32215,Cory Nelson,5,1,5,11,High
48072,Amy Hamilton,3,3,3,9,Med
7310,Angela Dunlap,4,3,3,10,High
31017,Sherry Phillips,5,1,5,11,High
12435,Edward Shepherd MD,3,4,2,9,Med
5609,Ryan Patel,3,2,4,9,Med
15959,Eric Arnold,2,4,1,7,Low
38369,Manuel Boyd,5,1,5,11,High
39656,Andrew Briggs,3,2,4,9,Med
4515,Frank Shepherd,3,4,2,9,Med
19689,Robert Patton,2,4,2,8,Med
5677,Keith Smith,2,4,1,7,Low
48817,Mr. John Turner MD,1,4,1,6,Low
46454,Bethany James,3,2,4,9,Med
13490,Tamara Cook,3,2,4,9,Med
8188,Diane Sullivan,2,4,1,7,Low
22790,Cynthia Sanders,3,1,4,8,Med
8828,Sabrina Herrera,1,5,1,7,Low
17375,Matthew Taylor,3,4,2,9,Med
34139,Cheryl Diaz,2,4,2,8,Med
19390,Joseph Martinez,1,5,1,7,Low
7423,Larry Sanchez,1,5,1,7,Low
46620,Wesley Berry,4,3,3,10,High
46135,Kyle Munoz,1,4,1,6,Low
6728,Catherine Velasquez,4,1,5,10,High
4144,Kevin Robinson,2,4,2,8,Med
39260,Kenneth Russell,2,4,1,7,Low
18286,Cindy Howe,2,4,2,8,Med
20535,Juan Keith,3,4,2,9,Med
39128,Scott Walker,5,1,5,11,High
12632,Monica Mccoy,2,3,3,8,Med
386,Kyle Gilbert,1,4,2,7,Low
22214,Andrew Daniel,4,3,3,10,High
19683,Mark Ortiz,3,3,3,9,Med
1927,Teresa Zavala,5,1,4,10,High
21370,Erin Fisher,4,3,3,10,High
29360,Jay Brown,3,2,4,9,Med
33878,Andrew Brown,3,4,1,8,Med
10146,Cassandra Hill,1,4,1,6,Low
28505,Matthew Thompson,3,4,2,9,Med
44992,Teresa Lynch,4,1,4,9,Med
11751,Jason Wolfe,4,1,4,9,Med
46911,Mrs. Michele Brock,2,3,3,8,Med
44915,Luke Jacobs,1,2,4,7,Low
16377,Amber Banks,4,2,4,10,High
42921,Diane Harris,4,2,4,10,High
26283,Brandon Browning,3,2,4,9,Med
4251,Alicia Cunningham,5,1,5,11,High
30011,Andrew Spencer,2,4,1,7,Low
23837,Richard Wright,2,4,2,8,Med
35505,Richard Perkins,4,4,2,10,High
1908,John Sawyer,4,1,4,9,Med
23240,Victoria Glover,2,3,3,8,Med
14149,Charles Barton,3,2,4,9,Med
45154,Julie Mcclain,4,1,4,9,Med
13946,Ronnie Miller,2,4,2,8,Med
27096,Darius Bishop,2,5,1,8,Med
7570,James Spencer,4,2,4,10,High
19172,Sandra Brady,5,1,4,10,High
13757,Jordan Byrd,3,4,1,8,Med
25253,Dr. Jennifer Holt DDS,1,5,1,7,Low
26349,Elizabeth Harrell,1,5,1,7,Low
23748,Rodney Dixon,4,4,2,10,High
26704,Nancy Smith,2,3,3,8,Med
10084,Jenna Garrett,3,1,4,8,Med
33827,Jessica Burns,2,4,2,8,Med
4017,Timothy Garrett,5,1,5,11,High
46492,Stephen Cervantes,4,3,3,10,High
31318,Anthony Pratt,2,3,3,8,Med
1708,Miranda Rojas,3,4,2,9,Med
3481,Travis Turner,3,4,2,9,Med
4997,Dr. Jack Miller,3,3,3,9,Med
21475,Wayne Fields,2,4,2,8,Med
4788,Stephanie Garcia,5,1,5,11,High
32162,Dr. Andrea Kelley MD,5,1,5,11,High
23956,Charles Price Jr.,2,5,1,8,Med
34654,Julia Weber,5,1,5,11,High
9091,Daryl Bird,2,4,2,8,Med
12426,Rick Shah,5,1,5,11,High
33256,Michael Craig,5,1,5,11,High
18567,Angela George,4,3,3,10,High
10441,Joel Black,2,3,3,8,Med
35549,Samantha Bailey,3,4,2,9,Med
39115,Jennifer Gordon,3,1,4,8,Med
38347,Regina Fischer,5,1,5,11,High
46925,Joel Johnson,1,5,1,7,Low
17236,Kevin Ray,4,1,4,9,Med
2460,Dr. Betty Peters MD,5,2,4,11,High
28108,William Clark,3,4,2,9,Med
36259,Annette Flores,2,4,2,8,Med
8652,Kimberly Hall,2,4,1,7,Low
20395,Samantha Wheeler,1,4,1,6,Low
19974,Wendy Brady,5,1,4,10,High
44051,Douglas Murray,1,4,2,7,Low
37699,Christopher Flores,1,5,1,7,Low
10638,Laura Gonzalez,2,4,2,8,Med
28976,Teresa Friedman,4,2,4,10,High
47595,Mariah Boyer,4,1,5,10,High
7046,Jessica Blair,3,1,4,8,Med
46127,Keith Green,3,2,4,9,Med
38041,Elizabeth Garcia,3,2,4,9,Med
29654,Mark Clements,4,2,4,10,High
35741,Tammy Kennedy,2,4,1,7,Low
37685,Francis Baker,2,4,2,8,Med
9055,Anne Holloway,3,3,3,9,Med
45569,Kathryn Rojas,3,3,3,9,Med
41789,Duane Gill,5,2,4,11,High
21256,Christopher Sanchez,5,1,5,11,High
4348,Jason Snyder,5,1,5,11,High
45576,Lori Russell,5,1,4,10,High
8799,Nicholas Johnson,3,2,4,9,Med
30701,Christopher Kennedy,3,2,4,9,Med
6503,Michael Case,1,4,2,7,Low
551,Angel Anderson,2,4,1,7,Low
17110,Daniel Rasmussen,5,1,4,10,High
42414,Amanda Smith,3,4,2,9,Med
18993,Richard Morris,3,4,2,9,Med
420,Jonathan Alvarez,3,3,3,9,Med
24223,Rhonda Branch,5,3,3,11,High
38579,Clifford Williams,3,1,4,8,Med
30292,Eric Smith,4,3,3,10,High
32461,Nathan Smith,5,1,5,11,High
4390,Christopher Pacheco,2,4,1,7,Low
9444,Matthew Stewart,2,4,2,8,Med
30300,Brian Watts,4,1,5,10,High
49751,Lauren Bryant,1,4,1,6,Low
1012,Ariel Robinson,4,1,4,9,Med
18251,Todd Moore,1,4,1,6,Low
28798,Carla Stephens,5,1,4,10,High
30996,Kelli Kerr,5,1,5,11,High
16274,Karen Sullivan,3,3,3,9,Med
31088,Amy Miller,4,2,4,10,High
29431,Kimberly Mack,2,3,3,8,Med
32099,Jasmin Hale,4,2,4,10,High
17701,Dr. Kara Davis,1,4,1,6,Low
30113,John Jacobs,5,1,5,11,High
19889,Jacqueline Clark,5,1,5,11,High
12184,Derek Elliott,5,1,5,11,High
7599,Charles Carlson,5,1,4,10,High
22153,Tony Christensen,5,1,5,11,High
2297,Jillian Lynch,5,1,5,11,High
4455,Lisa Kidd DDS,4,1,4,9,Med
49110,Pedro Luna,5,2,4,11,High
4573,Tamara Campbell,4,4,2,10,High
9352,Scott Turner,3,4,2,9,Med
13536,Heather Sanchez,3,2,4,9,Med
19523,Jennifer Davies,5,2,4,11,High
47848,Christopher Flores,4,3,3,10,High
36300,Rebecca Kennedy,4,2,4,10,High
33748,Jacqueline Bates,4,3,3,10,High
30789,Heather Martinez,2,4,1,7,Low
28323,Jennifer Turner,3,3,3,9,Med
21737,Jamie Perez,4,1,4,9,Med
21839,Lynn Johnson,4,4,2,10,High
48430,Andrew Mason,2,4,1,7,Low
39478,Christine White,3,1,4,8,Med
22923,Chloe King,2,4,1,7,Low
31122,Tammy Sullivan,3,4,2,9,Med
35848,Brianna Wilson,5,1,4,10,High
46158,Brian Anderson,5,2,4,11,High
18986,Rita Tran,4,3,3,10,High
42681,Maria Martinez,3,2,4,9,Med
38482,Mr. Matthew Mendez,2,2,4,8,Med
21285,James Johnson,5,1,4,10,High
11205,Lauren Hall,3,2,4,9,Med
45903,Austin Blanchard,2,4,1,7,Low
5301,William Andrews,5,1,5,11,High
46116,Judith Meza,1,5,1,7,Low
31792,Kristina Smith,3,4,2,9,Med
33423,Lisa Carter,4,3,3,10,High
7617,Amanda Peck,1,5,1,7,Low
40980,Natalie Johnson,1,4,1,6,Low
38848,Anthony Shepherd,2,4,2,8,Med
24652,Katie Grant,1,5,1,7,Low
46367,Edward Miller,4,2,4,10,High
3592,Mark Vasquez,3,3,3,9,Med
847,Patrick Chavez,2,3,3,8,Med
42474,Katherine Miller,5,1,4,10,High
3361,Jessica Lee,1,5,1,7,Low
43276,Travis Beard,2,4,1,7,Low
19298,Timothy Peterson,4,3,3,10,High
3313,Tamara Marshall,2,5,1,8,Med
1919,Ryan Brennan,3,4,1,8,Med
36891,William Thomas,2,4,1,7,Low
41320,Thomas Reed,2,3,3,8,Med
47378,Alexis Cantrell MD,1,5,1,7,Low
21291,Erin Adams,3,2,4,9,Med
3161,Anita Burch,3,4,2,9,Med
12428,Robert Meza MD,4,3,3,10,High
2,Marie Wright,2,4,1,7,Low
18253,Amber Clark,1,5,1,7,Low
42330,Lauren Hughes,1,5,1,7,Low
13511,Martha Jones,1,5,1,7,Low
3452,Cristian Rios,1,5,1,7,Low
37658,Jennifer Carlson,3,4,1,8,Med
20870,William Weaver,1,5,1,7,Low
42286,Sarah Kelly,1,5,1,7,Low
38808,Diane Baker,1,5,1,7,Low
21845,Michael Schneider DVM,2,4,1,7,Low
10411,Omar Sutton,2,4,2,8,Med
20095,Mr. Devin Wilson,3,2,4,9,Med
16125,Ann Moore,1,5,1,7,Low
33886,Heidi Skinner,4,4,2,10,High
5496,Kyle Jones,3,3,3,9,Med
48241,Dominique Mercer,4,1,4,9,Med
16735,Lauren Rivera,4,1,5,10,High
41649,Sara Martin,2,3,3,8,Med
43668,Daniel Jones,3,3,3,9,Med
25734,Gavin Villa,1,5,1,7,Low
48177,Kimberly Miller,5,1,4,10,High
29256,Melissa Larson,4,2,4,10,High
21648,Austin Kelly,2,3,3,8,Med
25422,Kelly Hall,4,1,4,9,Med
15958,Ms. Sandra Ramos,3,4,2,9,Med
843,Anthony Anderson,4,1,4,9,Med
35415,John Russo,5,2,4,11,High
29255,Julie Levy,5,1,4,10,High
39647,Melanie Lee,5,1,5,11,High
23169,Dr. Rodney Singh DDS,1,4,2,7,Low
16580,Laura Thomas,1,4,1,6,Low
39827,Lisa Hill,3,4,2,9,Med
34643,Michael Ford,3,4,2,9,Med
8824,Reginald Ray,4,1,5,10,High
16587,Gary Lee,2,4,1,7,Low
14271,Patrick Stevenson,3,2,4,9,Med
17811,Michael Torres,2,4,1,7,Low
46545,Jonathan Evans,2,3,3,8,Med
23607,Anthony Price,2,4,1,7,Low
10105,Jenna Figueroa,3,4,1,8,Med
14852,James Brennan,4,2,4,10,High
37916,Jason Galvan,2,4,1,7,Low
142,Daniel Shaw,2,4,1,7,Low
21139,Mathew Lowery,5,1,5,11,High
41824,Judy Walter,5,2,4,11,High
2631,Phyllis Sanders,5,1,5,11,High
41877,Andrew Anderson,3,4,2,9,Med
37461,Kendra Carter,4,1,4,9,Med
12758,Terry Oconnell,4,1,4,9,Med
4629,Charles Guzman,2,4,2,8,Med
34220,Phillip Mccarty,2,1,4,7,Low
48456,Jose Grant,4,1,5,10,High
18158,Claire Duran,5,1,4,10,High
21175,Jason Clements,5,3,3,11,High
9192,Stacy Walter,1,5,1,7,Low
26369,Brandi Gutierrez,2,4,1,7,Low
46525,Scott Thompson,5,2,4,11,High
34244,Joshua Farley,5,1,4,10,High
30356,James Martinez,3,3,3,9,Med
33224,Robert Burns,4,3,3,10,High
13692,Justin Arroyo,4,3,3,10,High
12549,Brent Schultz,4,2,4,10,High
35138,Shannon Smith,3,1,4,8,Med
17746,Brenda Medina,1,4,1,6,Low
14445,Steve Payne,2,4,1,7,Low
27402,Edwin Rivera,2,4,2,8,Med
28340,Dwayne Nelson,2,4,1,7,Low
2651,Danny Baker,5,3,3,11,High
47274,Christopher Erickson,2,3,3,8,Med
30863,Joseph Fox,4,3,3,10,High
46173,Tara Ramirez,5,1,5,11,High
35148,Samuel Tran,4,1,4,9,Med
1264,John Peterson,5,1,5,11,High
32684,Susan Huffman,4,1,4,9,Med
8929,Austin Coleman,4,4,2,10,High
21816,Hannah Garcia,4,2,4,10,High
49461,Amanda Jordan,5,1,5,11,High
8913,Alicia Clarke,2,1,4,7,Low
7580,Thomas Hall,4,1,5,10,High
40443,Jonathan Richards,3,4,2,9,Med
12998,Emily Flores,1,5,1,7,Low
39507,Sean Thomas,4,1,5,10,High
26502,Deborah Montgomery,3,4,2,9,Med
18872,Gina Santiago,4,3,3,10,High
15488,Travis Williams,1,4,2,7,Low
18128,Donald Kennedy,1,4,1,6,Low
23499,David Pearson,1,2,4,7,Low
26117,Mary Randall,5,1,5,11,High
35811,Tracy Smith,5,1,4,10,High
28036,Leslie Williams,4,2,4,10,High
15685,Denise Hernandez,2,4,1,7,Low
31800,Tricia Salas,3,2,4,9,Med
33596,Dawn Shields,5,1,5,11,High
16264,Judy Meyers,3,3,3,9,Med
36488,Paul Dixon,3,4,1,8,Med
9098,Jill Martinez,4,4,2,10,High
22102,James Stein,1,4,1,6,Low
39720,Teresa Fowler,2,4,1,7,Low
14692,Frank Herrera,1,5,1,7,Low
40409,Jason Perez,5,1,4,10,High
10583,Dillon Franco,4,1,5,10,High
77,David Kennedy,3,3,3,9,Med
25857,Kim Gomez,4,1,5,10,High
29502,Emily Kaufman,3,3,3,9,Med
33226,Amber Bell,1,4,1,6,Low
43556,Kristine Murray,1,5,1,7,Low
17142,Daniel Smith,2,4,2,8,Med
48356,Jacqueline Price,1,5,1,7,Low
8609,Joshua Stein,5,1,5,11,High
23320,Dustin Peck,1,5,1,7,Low
15742,Sarah Wilson,4,1,4,9,Med
30786,Angela Patel,5,1,5,11,High
9042,Daniel Jordan,4,3,3,10,High
36182,Dawn Massey,3,3,3,9,Med
7494,Jeremy Ford,4,1,4,9,Med
10855,Gloria Smith,5,1,4,10,High
28322,James Mason,5,1,5,11,High
49414,Jerry Hopkins,2,4,2,8,Med
49540,Jordan Rodriguez,2,3,3,8,Med
32085,Elizabeth Atkinson,2,4,2,8,Med
30582,Summer Wilson,5,1,4,10,High
30267,Lisa Williams,1,4,2,7,Low
229,Scott Welch,2,4,2,8,Med
12920,Justin Tran,5,1,5,11,High
48335,Nancy Beasley,4,3,3,10,High
10936,Robin Martin,1,4,2,7,Low
4907,Patrick Contreras,3,4,2,9,Med
27006,Timothy Barrett,5,2,4,11,High
23767,Dr. Rodney Young,3,4,2,9,Med
40,Brooke Jones,1,5,1,7,Low
3484,Cindy Kane,2,4,1,7,Low
7888,Brian Ball,4,2,4,10,High
45596,Lisa Fisher,3,4,2,9,Med
44851,Nathan Walker,4,2,4,10,High
39256,Kimberly Patel,3,4,2,9,Med
37249,John Nash,5,2,4,11,High
38495,Jack Hernandez,4,1,4,9,Med
31358,Jacqueline Rivers,3,4,2,9,Med
29681,Marcus Dixon MD,5,1,5,11,High
31611,Sandra Aguilar,2,4,1,7,Low
14954,Courtney Marsh,2,4,2,8,Med
26833,Elizabeth Vargas,4,3,3,10,High
35759,Tamara Hoffman,5,1,5,11,High
15135,Charles Mills,4,1,5,10,High
15906,Madison Duncan,5,1,5,11,High
17774,Dennis Guerrero,3,4,2,9,Med
30577,Amanda Davis,1,5,1,7,Low
30442,Wendy Murphy,3,2,4,9,Med
28550,Nicholas Vargas,4,1,4,9,Med
37268,Nicole Ryan,3,3,3,9,Med
9024,George Rodriguez,5,1,5,11,High
41164,John Houston,1,4,1,6,Low
8808,Darren Carroll,4,2,4,10,High
35428,Victor Riddle,4,3,3,10,High
6876,Teresa Ortiz DVM,5,1,5,11,High
47549,Tammie Tate,3,2,4,9,Med
38896,Emily Harper,4,2,4,10,High
9275,Edward Kelly,4,3,3,10,High
41684,Tony Rodriguez,3,2,4,9,Med
1057,Hunter Williams,4,1,4,9,Med
11762,Wendy Simpson,5,1,5,11,High
34616,Erica Henderson,5,1,5,11,High
32466,Amy Bryant,1,5,1,7,Low
46542,Rebecca Ryan,4,2,4,10,High
14558,Joseph Walters,4,3,3,10,High
10272,Stephanie Malone,3,3,3,9,Med
968,Michael Callahan,3,3,3,9,Med
12952,John Vincent,2,4,2,8,Med
24379,Aaron Ford,4,1,4,9,Med
14994,Luke Ruiz,3,4,2,9,Med
17895,Shelly Love,5,1,4,10,High
21317,Jacqueline Edwards,4,3,3,10,High
17781,Vanessa Jimenez,4,1,4,9,Med
13496,Kevin Anderson,4,2,4,10,High
32164,Emily Johnson,5,2,4,11,High
28974,Heidi Holloway,1,4,2,7,Low
7867,Fernando Duffy,5,1,5,11,High
6775,Eric Blankenship,4,1,4,9,Med
22639,Calvin Hansen,2,1,4,7,Low
24328,Michael Guerra,2,4,2,8,Med
21798,Daniel Walker,4,3,3,10,High
47509,Mark George,2,4,1,7,Low
6572,John Herrera,4,1,5,10,High
33804,David Lopez,3,4,1,8,Med
38706,Kevin Garrett,1,4,1,6,Low
2557,Natalie Krueger,5,1,5,11,High
42981,Angela Carter,3,3,3,9,Med
42391,Frank Howard,3,2,4,9,Med
45445,Angela Harmon,1,5,1,7,Low
35981,Janet Adams,5,1,4,10,High
11473,Julie Carrillo,2,4,2,8,Med
25273,Brandi Taylor,2,3,3,8,Med
16503,Matthew Robinson MD,4,3,3,10,High
364,Veronica Carter,2,4,2,8,Med
9708,Ronald Koch,3,4,1,8,Med
38013,Candice Clark,1,4,1,6,Low
25508,Chelsea Wiggins,2,3,3,8,Med
34721,Sherry Morgan,4,1,5,10,High
23738,Mark Watson,5,2,4,11,High
24473,Mrs. Ashley Martin MD,4,3,3,10,High
19769,Tyler Wright,4,2,4,10,High
39682,Grace Rodriguez,5,1,5,11,High
43314,Brenda Mills,5,1,5,11,High
35291,Christopher Jarvis,5,1,5,11,High
542,Kristen Mcdowell,4,4,2,10,High
36086,David Collins,3,4,2,9,Med
20574,Morgan Woodard,3,3,3,9,Med
28361,Jay Thompson,1,5,1,7,Low
36322,Ashley Fowler,4,3,3,10,High
46003,Tricia Russell,1,5,1,7,Low
48747,Peter Love,3,4,2,9,Med
18537,Michael Cortez,5,2,4,11,High
48139,Andrew Stevens,5,1,5,11,High
3782,Juan Mills,5,2,4,11,High
11271,Donald Vazquez,3,4,2,9,Med
3697,Amanda Hartman,1,4,1,6,Low
17217,Alexis Garza,5,1,5,11,High
42968,Douglas Garcia,4,1,4,9,Med
39086,Stephen Boyle,1,4,1,6,Low
2203,Kenneth Nguyen,5,2,4,11,High
49682,Matthew Rogers,5,1,5,11,High
39760,Troy Lewis,3,2,4,9,Med
5628,Keith Perez,4,4,2,10,High
42503,Joseph King,5,1,4,10,High
40917,Diane Valenzuela,2,4,2,8,Med
21110,Jennifer Clay,5,1,4,10,High
21577,Mary Hart,4,1,5,10,High
31057,Roy Hoover,1,5,1,7,Low
20578,Michael Carpenter,1,5,1,7,Low
41966,Tristan Johnson,1,5,1,7,Low
6126,James Rice,2,4,1,7,Low
12332,Joshua Brooks,5,2,4,11,High
39821,Matthew Everett,3,3,3,9,Med
15794,George Mcconnell,2,3,3,8,Med
11612,Laurie Khan,1,5,1,7,Low
21304,Hannah Obrien,5,2,4,11,High
24136,John Cunningham,4,3,3,10,High
16159,Paul Berger,5,2,4,11,High
3152,Cynthia Brown,3,1,5,9,Med
30547,David Chavez,1,5,1,7,Low
5655,Alison Avila,1,4,2,7,Low
17764,Kaitlyn Cobb,4,3,3,10,High
21824,Charles Moore,4,1,4,9,Med
42269,Lisa Garcia,4,1,4,9,Med
27045,Derek Cook,5,3,3,11,High
33026,Felicia Cooper,3,3,3,9,Med
37850,Sabrina Petersen,5,1,4,10,High
24740,Andrew Baker,5,2,4,11,High
24637,Patricia Ho,5,2,4,11,High
7765,Andrea Arnold,3,3,3,9,Med
9530,Anna Rodriguez,1,4,1,6,Low
12050,Nicholas Baker,5,1,5,11,High
3428,Christopher Hall,1,5,1,7,Low
38060,Donald Smith,2,4,2,8,Med
40655,Cathy Morris,1,4,1,6,Low
10232,Ruben Roman,5,2,4,11,High
2766,Spencer Wilson Jr.,3,2,4,9,Med
23884,Sarah Smith,5,1,4,10,High
42281,Christopher Martinez,3,2,4,9,Med
45356,Caitlin Williams,5,1,4,10,High
16309,Jesse Jones,5,1,5,11,High
35600,Jacob Jenkins,1,3,3,7,Low
46220,Harold Davis,3,4,2,9,Med
42624,Janet Padilla,1,5,1,7,Low
26697,James Brown,5,1,4,10,High
18791,Briana Parrish,4,3,3,10,High
31151,Tiffany Arnold,4,4,2,10,High
16835,Linda Robles,1,4,1,6,Low
24585,Robin Hensley,4,1,5,10,High
10270,Daniel Hartman,3,3,3,9,Med
3931,William Tanner,2,3,3,8,Med
8172,Angela Simmons,2,2,4,8,Med
44994,Crystal Mcdonald,2,4,1,7,Low
24520,Julie King,4,2,4,10,High
38391,John Arnold,4,3,3,10,High
37583,Christie Perry,2,3,3,8,Med
15549,Kimberly Hall,5,1,5,11,High
22973,Casey Melton,5,1,5,11,High
38575,Richard Long,2,5,1,8,Med
12657,Mackenzie Chavez,4,3,3,10,High
45271,Amanda Roberts,2,3,3,8,Med
45300,Regina Best DDS,5,1,4,10,High
24568,Cassandra Moon,3,2,4,9,Med
8982,Yvette Galloway,2,4,1,7,Low
29921,Ronald Serrano,1,4,2,7,Low
36557,Rhonda Williams,2,4,1,7,Low
12470,Nathan Perez,1,4,1,6,Low
45236,Audrey Johnson,1,4,1,6,Low
19989,Elizabeth Wells,4,2,4,10,High
16206,Jennifer Mccormick,1,5,1,7,Low
14788,Jeremiah Myers,1,5,1,7,Low
20295,Renee Guerra,2,3,3,8,Med
24215,Jessica Pierce,2,4,1,7,Low
32145,Christian Harris,1,5,1,7,Low
13132,James Lee,2,4,2,8,Med
20098,James Schmitt,2,4,2,8,Med
49391,Lindsay Pham,4,3,3,10,High
10617,Cathy Walker MD,2,4,1,7,Low
38172,Crystal Swanson,2,4,2,8,Med
9079,Michael Hall,4,3,3,10,High
13731,Erin Brooks,4,4,2,10,High
11952,Lisa Henderson,1,5,1,7,Low
6597,Whitney Hansen,3,4,2,9,Med
22448,Keith Bailey,1,5,1,7,Low
38723,James Hunt,1,5,1,7,Low
30330,Brian Hall,3,3,3,9,Med
12891,Blake Poole,3,4,2,9,Med
14327,Edwin Ward,2,4,1,7,Low
42861,Amber Cook,5,2,4,11,High
22444,Kenneth Lewis,4,2,4,10,High
47152,Joseph Lynch,3,4,2,9,Med
5407,Steven Ramsey,3,3,3,9,Med
46633,Robert Wagner,5,3,3,11,High
33527,Christopher Higgins,3,4,2,9,Med
14768,Jennifer Peterson,2,4,2,8,Med
31374,Mark Wilson,1,5,1,7,Low
37841,Richard Freeman MD,2,4,2,8,Med
41950,Matthew Harris,2,5,1,8,Med
1316,Kimberly Anderson,2,2,4,8,Med
38885,Eric Robinson,4,2,4,10,High
20402,Juan Rogers,1,5,1,7,Low
4755,Joshua Norman,1,4,1,6,Low
14571,Erica Stephens,2,2,4,8,Med
47202,Rebecca Barrett,3,4,2,9,Med
16651,Amanda Patrick,3,2,4,9,Med
11302,Cody Schneider,4,3,3,10,High
18184,Brian Schneider,5,1,5,11,High
33181,Heather Davidson,4,1,4,9,Med
16717,Andrew Dickerson,4,2,4,10,High
21807,Crystal Gomez,2,4,1,7,Low
11849,Michael Santos,3,3,3,9,Med
39460,Emily Rios,2,4,1,7,Low
31133,Adam Dixon,5,1,5,11,High
20127,Courtney Winters,4,2,4,10,High
4612,Craig Zuniga,2,4,1,7,Low
30978,Matthew Fritz,5,1,5,11,High
46697,Christopher Washington,2,4,2,8,Med
7506,Rachel Martinez,2,4,2,8,Med
34661,Derrick Mathis,5,1,4,10,High
15259,Tanya Barry,4,2,4,10,High
4351,Adrian Houston,3,3,3,9,Med
19573,Brandon Gray,3,4,2,9,Med
45434,Deborah Barry,3,3,3,9,Med
47507,Jenna Grant,1,5,1,7,Low
10212,Stephanie Ingram,3,2,4,9,Med
41657,Allison Clark,5,1,5,11,High
20500,Gregory Mitchell,5,1,5,11,High
16080,Daniel Fischer,2,3,3,8,Med
4699,Mrs. Ashlee Mills,4,1,4,9,Med
47572,Amanda Luna,2,4,1,7,Low
44377,Tiffany Smith,1,5,1,7,Low
388,Jacob Williams,5,2,4,11,High
6057,Donald Miller,5,1,4,10,High
7009,Jennifer Wilkins,4,2,4,10,High
28596,Mark Warren,1,5,1,7,Low
45457,Lori Green,3,3,3,9,Med
12547,Mallory Davis,3,3,3,9,Med
29279,Maria Gross,5,1,5,11,High
24899,Patricia Smith,3,4,2,9,Med
27237,Brian Nelson,2,3,3,8,Med
20352,Vanessa Wu,2,4,1,7,Low
4952,Jeremy Johnson,5,3,3,11,High
34125,Melinda Graham,3,3,3,9,Med
35284,Sarah Bauer,1,4,1,6,Low
47208,Teresa Jacobson,5,1,5,11,High
11372,Jermaine Myers,5,2,4,11,High
22408,Nicholas Tanner,5,2,4,11,High
860,Maureen Bishop,3,1,5,9,Med
11413,Jason Lane,4,4,2,10,High
45361,Steven Quinn,5,2,4,11,High
44342,Nathan Nash,5,1,5,11,High
46371,Christine Holloway,3,3,3,9,Med
2315,Dave Villanueva,2,3,3,8,Med
32452,Jennifer Brooks,4,2,4,10,High
48648,Michael Franklin,4,1,4,9,Med
49163,Benjamin Richardson,2,4,2,8,Med
27629,Tammy Harris,3,4,2,9,Med
22442,Brian Munoz,4,2,4,10,High
21599,Connor Ross,4,2,4,10,High
33287,Jason Koch,2,4,2,8,Med
42404,Andres Ray,5,1,5,11,High
24159,Robert Fritz,3,2,4,9,Med
7654,Kelly Ellis,2,1,4,7,Low
28436,Stephen Martin,4,3,3,10,High
3310,Benjamin Williamson,3,3,3,9,Med
3332,Katie Zimmerman,5,1,5,11,High
16578,Sean Moody,1,5,1,7,Low
3865,Jason Silva,2,4,2,8,Med
32854,Daniel Howard,2,4,1,7,Low
39727,John Richardson,2,2,4,8,Med
43415,Luis Carlson,3,1,5,9,Med
35150,Lauren Maddox,1,4,1,6,Low
14014,Heidi Johnson,5,1,5,11,High
7746,Alexandra Ramirez,4,2,4,10,High
32833,Christina Jenkins,4,2,4,10,High
4586,Tracy Brown,1,5,1,7,Low
23354,Mary Price,3,3,3,9,Med
39458,Stacey Hogan,5,1,4,10,High
24181,Paul Bryant,1,5,1,7,Low
30476,Dylan Ingram,5,2,4,11,High
9873,Emily Mann,3,3,3,9,Med
15511,Mr. Julian Phillips,1,5,1,7,Low
19680,Charles Todd,2,4,2,8,Med
10828,Robert Conley,1,5,1,7,Low
30076,Joseph West,5,1,5,11,High
24196,Mallory Pena,4,2,4,10,High
21406,Kristen Barnes,4,2,4,10,High
29664,Lindsey Holden,5,1,5,11,High
27695,Belinda Stokes,4,1,5,10,High
11929,David Figueroa,4,1,4,9,Med
31549,Crystal Mcdaniel,4,2,4,10,High
35863,Brian Grant,3,4,2,9,Med
42074,Leah Ramos,2,1,5,8,Med
41178,Amanda Joyce,2,2,4,8,Med
23449,Jose Nguyen,1,4,1,6,Low
1503,Susan Williams,5,1,4,10,High
23532,Rhonda Kelly,2,4,2,8,Med
16829,Roberto Gibson,2,4,1,7,Low
37050,Nathan Guerra,3,3,3,9,Med
6411,Sherry Taylor,5,2,4,11,High
18280,Donald Vazquez,3,3,3,9,Med
41000,Stephanie Bridges,3,3,3,9,Med
24280,Joshua Thomas,3,3,3,9,Med
3975,Cindy Friedman,1,4,1,6,Low
26571,Melinda Hicks,4,2,4,10,High
5733,Anthony Martin,1,5,1,7,Low
18466,Bobby Velez,4,3,3,10,High
19257,Jenny Watson,4,3,3,10,High
